name,priceRange,rating,reviewCount,address,postCode,locality,url
Dionisos Huertas,$$ - $$$,4.0,593,Calle Leon 17,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3718338-Reviews-Dionisos_Huertas-Madrid.html
La Taberna Del Loco Antonelli,$$ - $$$,4.5,126,Calle Olid 15 Parking más cercano Plaza Olavide,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11910757-Reviews-La_Taberna_Del_Loco_Antonelli-Madrid.html
Kiboka,$$ - $$$,4.5,99,"Calle del Gral. Pardinas, 70 1 hora de parking gratuito en c/ General Díaz Porlier, 56",28006,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16875464-Reviews-Kiboka-Madrid.html
El Del Medio,$$ - $$$,4.5,70,Calle de La Costa Rica 28 Pasaje,28016,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13329973-Reviews-El_Del_Medio-Madrid.html
Barbillon Oyster,$$ - $$$,4.0,284,Avenida Valdemarin 165-169 Aravaca,28023,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3967368-Reviews-Barbillon_Oyster-Madrid.html
Hanan,$$ - $$$,4.0,262,Calle Ventura Rodriguez 3,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5502537-Reviews-Hanan-Madrid.html
Sonys Food,$,4.5,117,Calle Fernandez de los Rios 91,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7258778-Reviews-Sonys_Food-Madrid.html
Lamian by Soy Kitchen,$$ - $$$,4.0,269,Plaza Mostenses 4,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10840520-Reviews-Lamian_by_Soy_Kitchen-Madrid.html
GUILTY - Cookie Shop,$,4.0,32,Calle de Fernandez de la Hoz 48,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13795246-Reviews-GUILTY_Cookie_Shop-Madrid.html
Matteo Cucina Italiana,$$ - $$$,4.5,83,Calle Ayala 28 Mercado de La Paz,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10719525-Reviews-Matteo_Cucina_Italiana-Madrid.html
dNorte,$$ - $$$,4.0,309,Calle Mesonero Romanos 8,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3210672-Reviews-DNorte-Madrid.html
Casa Pachuco,$$ - $$$,4.5,174,Calle Tres Peces 15,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4996153-Reviews-Casa_Pachuco-Madrid.html
Restaurante Bar Al Traste Fun & Food,$$ - $$$,4.0,418,Avenida General 47,28042,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d990803-Reviews-Restaurante_Bar_Al_Traste_Fun_Food-Madrid.html
Taberna Gaztelupe,$$$$,4.0,446,"Calle del Aviador Zorita, 32",28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1910476-Reviews-Taberna_Gaztelupe-Madrid.html
Cafeteria HD,$$ - $$$,4.0,663,Calle Guzman El Bueno 67,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1888298-Reviews-Cafeteria_HD-Madrid.html
El Gordo de Velazquez,$$ - $$$,3.5,547,Calle Velazquez 80 Calle Velazquez 80 esquina Ortega y Gasset,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7818396-Reviews-El_Gordo_de_Velazquez-Madrid.html
Kuche Madrid,$$ - $$$,3.5,532,Calle Princesa 18,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8860328-Reviews-Kuche_Madrid-Madrid.html
Sushita Cafe - Miguel Angel,$$ - $$$,4.0,588,Calle Miguel Angel 11 esquina Paseo del General Martínez Campos,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10210239-Reviews-Sushita_Cafe_Miguel_Angel-Madrid.html
La Canica Madrid,$$ - $$$,4.0,633,Avenida Andes 25,28043,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7284099-Reviews-La_Canica_Madrid-Madrid.html
Restaurante Gabri,$$ - $$$,3.5,9,Calle Castrojeriz 12,28025,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10245495-Reviews-Restaurante_Gabri-Madrid.html
Kritikos Chueca,$$ - $$$,4.5,154,Calle de San Gregorio 11,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11918405-Reviews-Kritikos_Chueca-Madrid.html
Restaurante El Astorgano,$$ - $$$,4.0,158,Calle Pensamiento 25,28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2370703-Reviews-Restaurante_El_Astorgano-Madrid.html
Picsa,$$ - $$$,4.0,481,Calle Ponzano 76,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6913288-Reviews-Picsa-Madrid.html
CALLAO24 by Jhosef Arias,$$ - $$$,4.0,172,Calle del Monte Olivetti 19,28038,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8558104-Reviews-CALLAO24_by_Jhosef_Arias-Madrid.html
El Espigon,$$$$,4.0,190,Calle Capitan Haya 58,28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2368753-Reviews-El_Espigon-Madrid.html
Pink Monkey,$$ - $$$,4.0,456,Calle Monte Esquinza 15,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9561519-Reviews-Pink_Monkey-Madrid.html
Tasca La Farmacia,$$ - $$$,4.0,387,Calle Capitan Haya 19,28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1371110-Reviews-Tasca_La_Farmacia-Madrid.html
Mad Mad Vegan,$$ - $$$,4.5,56,Calle Pelayo 19,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16813298-Reviews-Mad_Mad_Vegan-Madrid.html
Alconada,$$ - $$$,4.5,220,Paseo Santa Maria de La Cabeza 61,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991746-Reviews-Alconada-Madrid.html
Andele Ponzano,$$ - $$$,5.0,123,Calle Raimundo Fernandez Villaverde 26,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d21012227-Reviews-Andele_Ponzano-Madrid.html
Tango Restaurante Madrid,$$$$,4.5,60,Calle General Diaz Porlier 95 Barrio de Salamanca,28006,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16769841-Reviews-Tango_Restaurante_Madrid-Madrid.html
El Perro Gamberro,$,4.5,75,Calle de Benito de Castro n0 4,28028,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11694448-Reviews-El_Perro_Gamberro-Madrid.html
Gonder,$$ - $$$,4.0,317,Calle Grafal 8,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7660608-Reviews-Gonder-Madrid.html
Inari,$$ - $$$,4.0,244,Calle General Pardinas 43,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d911197-Reviews-Inari-Madrid.html
El Rincon de Esteban,$$ - $$$,4.5,1247,Calle Santa Catalina 3 Restaurante Rincon de Esteban,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1496002-Reviews-El_Rincon_de_Esteban-Madrid.html
Cafrune,$$ - $$$,4.5,123,Calle Barquillo 20,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13170135-Reviews-Cafrune-Madrid.html
Pizza 3Cruces,$,5.0,575,"Calle de la Salud 13 Gran Via, near Hostal Triana",28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13157242-Reviews-Pizza_3Cruces-Madrid.html
Bombay Palace,$$ - $$$,4.5,200,Calle Lavapies 27,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d783388-Reviews-Bombay_Palace-Madrid.html
TASTE GALLERY,$$ - $$$,4.0,1094,Plaza San Miguel 8,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4410180-Reviews-TASTE_GALLERY-Madrid.html
La Merced,$$ - $$$,4.5,121,Calle Manuel Velez 8,28031,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3676504-Reviews-La_Merced-Madrid.html
Artemisa Sol-Gran Via,$$ - $$$,4.0,359,Calle Tres Cruces 4,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3568628-Reviews-Artemisa_Sol_Gran_Via-Madrid.html
YOUnique Restaurant,$$ - $$$,4.0,234,Calle Barquillo 21 Only YOU Boutique Hotel,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12448512-Reviews-YOUnique_Restaurant-Madrid.html
Astral,$$ - $$$,4.5,86,Camino Viejo Leganes 82,28025,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991697-Reviews-Astral-Madrid.html
Pazo Coruna,$$ - $$$,4.0,358,Calle Pio Baroja 6,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2088853-Reviews-Pazo_Coruna-Madrid.html
Haches,$$ - $$$,4.5,151,HACHES Calle de Jose Ortega y Gasset 79,28006,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12029060-Reviews-Haches-Madrid.html
La Mordida Belen,$$ - $$$,4.0,510,Calle Belen 13,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991115-Reviews-La_Mordida_Belen-Madrid.html
Bresca,$,4.5,712,Calle del Tres Peces 20,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14029364-Reviews-Bresca-Madrid.html
El Mandela,$$ - $$$,4.0,208,Calle Independencia 1,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3823110-Reviews-El_Mandela-Madrid.html
La Esquina Asador Sidreria,$$$$,4.0,409,Estadio Santiago Bernabeu Entrada por la puerta N0 44 C/Padre Damián s/n,28036,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1199171-Reviews-La_Esquina_Asador_Sidreria-Madrid.html
Mercato Ballaro,$$ - $$$,4.0,380,Calle Santa Engracia 24,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1955683-Reviews-Mercato_Ballaro-Madrid.html
Mamua Cafe Bar. Specialty coffee,$,4.5,109,Plaza Cascorro 7 in Front of The Statiu,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13361005-Reviews-Mamua_Cafe_Bar_Specialty_coffee-Madrid.html
La Oreja de Jaime,$,4.0,443,Calle de la Cruz 15,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2184312-Reviews-La_Oreja_de_Jaime-Madrid.html
Phuket Thai Restaurant,$$ - $$$,4.0,395,Calle Atocha 115,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1458082-Reviews-Phuket_Thai_Restaurant-Madrid.html
Amicis,$$ - $$$,4.5,817,Plaza del Conde de Miranda 4,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12880799-Reviews-Amicis-Madrid.html
Tablao Flamenco Cardamomo,$$ - $$$,4.0,286,Calle Echegaray 15 Puerta del Sol,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2014461-Reviews-Tablao_Flamenco_Cardamomo-Madrid.html
Chiquito Riz,$$ - $$$,4.0,289,Calle Coslada 3 Zona de Avenida de America,28028,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991868-Reviews-Chiquito_Riz-Madrid.html
Lola & Co,$$ - $$$,4.0,348,Calle Gravina 18,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8105998-Reviews-Lola_Co-Madrid.html
Laveronica,$$ - $$$,4.0,526,Calle Moratin 38,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d717307-Reviews-Laveronica-Madrid.html
Aio,$$ - $$$,4.0,374,Corredera Baja de San Pablo 25,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3682303-Reviews-Aio-Madrid.html
Cuarto y Mitad,$$ - $$$,4.0,302,Calle Bolivia 21 Semiesquina Alberto Alcocer,28016,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d778150-Reviews-Cuarto_y_Mitad-Madrid.html
Bodega de la Ardosa,$$ - $$$,4.0,1252,Calle Colon 13,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1464604-Reviews-Bodega_de_la_Ardosa-Madrid.html
Serafina Cocina Bar,$$ - $$$,4.0,657,Calle Espoz y Mina 4,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7589385-Reviews-Serafina_Cocina_Bar-Madrid.html
La Fisna Vinos,$$ - $$$,4.5,141,Calle Amparo 91,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10245251-Reviews-La_Fisna_Vinos-Madrid.html
La Dominga Restaurante en Malasana,$$ - $$$,4.0,309,Calle Espiritu Santo 15 Malasaña,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3357753-Reviews-La_Dominga_Restaurante_en_Malasana-Madrid.html
Chulapas Cafe,$,5.0,107,Calle Socorro 1 Vicálvaro,28032,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4366743-Reviews-Chulapas_Cafe-Madrid.html
La Gastroteca de Santiago,$$ - $$$,4.5,270,Plaza Santiago 1,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1545809-Reviews-La_Gastroteca_de_Santiago-Madrid.html
Buns & Bones,$$ - $$$,4.0,312,Calle de Santa Isabel 5 Mercado de Antón Martín,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8397910-Reviews-Buns_Bones-Madrid.html
Morikaen,$$ - $$$,4.0,260,Calle Hilarion Eslava 17,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7214235-Reviews-Morikaen-Madrid.html
Fortuny Restaurant & Club,$$ - $$$,3.5,415,Calle Fortuny 34,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991837-Reviews-Fortuny_Restaurant_Club-Madrid.html
Casa Jaguar Madrid,$$ - $$$,4.5,641,Calle Canos del Peral 9,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10382291-Reviews-Casa_Jaguar_Madrid-Madrid.html
El Kiosko- Pinar de Chamartin,$$ - $$$,3.5,23,Calle Yerma 10 Junto al Centro Empresarial Parque Norte y Frente al Vips,28033,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16801710-Reviews-El_Kiosko_Pinar_de_Chamartin-Madrid.html
Gyoza Go!,$,4.5,97,Plaza del Comandante Las Morenas 3,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13325344-Reviews-Gyoza_Go-Madrid.html
Taberna Ubeda,$$ - $$$,4.5,131,Calle Luisa Fernanda 16,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7236345-Reviews-Taberna_Ubeda-Madrid.html
Lamiak,$,4.0,199,Calle de la Rosa esq. con Torrecilla del Leal,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4259062-Reviews-Lamiak-Madrid.html
El Lacon,$$ - $$$,4.0,506,Calle Manuel Fernandez y Gonzalez 8,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697542-Reviews-El_Lacon-Madrid.html
El Fogon Verde,$$ - $$$,4.5,160,"Calle de la Alameda, 4 Local",28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10624233-Reviews-El_Fogon_Verde-Madrid.html
Vinoteca Barbechera,$$ - $$$,4.0,664,Calle Principe 27 Plaza de Santa Ana,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1508069-Reviews-Vinoteca_Barbechera-Madrid.html
La Plateria,$$ - $$$,4.0,742,Calle Moratin 49,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991104-Reviews-La_Plateria-Madrid.html
Yakitoro,$$ - $$$,4.0,5304,Calle Reina 41,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6731827-Reviews-Yakitoro-Madrid.html
Royal Cantones,$$ - $$$,4.0,492,Calle Olvido 92,28026,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2024342-Reviews-Royal_Cantones-Madrid.html
Restaurante Solidere,$$ - $$$,4.0,372,Avenida Alfonso XIII 39,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5768761-Reviews-Restaurante_Solidere-Madrid.html
Antigua Hueveria,$$ - $$$,4.0,170,Calle San Vicente Ferrer 32,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3625865-Reviews-Antigua_Hueveria-Madrid.html
Baobab,$,4.0,326,"Plaza de Cabestreros, 1 Lavapies y Embajadores",28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2197468-Reviews-Baobab-Madrid.html
Stop Madrid,$$ - $$$,4.0,405,Calle Hortaleza 11,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2724172-Reviews-Stop_Madrid-Madrid.html
Restaurante Bolivar,$$ - $$$,4.0,323,Calle Manuela Malasana 28,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d987874-Reviews-Restaurante_Bolivar-Madrid.html
Taberna La Dolores,$$ - $$$,4.0,758,Plaza de Jesus 4,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6214621-Reviews-Taberna_La_Dolores-Madrid.html
GUILTY - Cookie Shop,$,4.0,32,Calle de Fernandez de la Hoz 48,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13795246-Reviews-GUILTY_Cookie_Shop-Madrid.html
Juan Raro,$$ - $$$,4.0,271,Calle Miguel Servet 7,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6529457-Reviews-Juan_Raro-Madrid.html
El Pitaco Restaurante,$$ - $$$,4.5,152,Avenida Badajoz 25,28027,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1072681-Reviews-El_Pitaco_Restaurante-Madrid.html
Amicis,$$ - $$$,4.5,817,Plaza del Conde de Miranda 4,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12880799-Reviews-Amicis-Madrid.html
Izariya Madrid,$$$$,4.5,201,Calle Zurbano 63 Gregorio Maranon,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7619085-Reviews-Izariya_Madrid-Madrid.html
Alma Matter,$$ - $$$,4.5,84,Calle de San Bernardo 97,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13138931-Reviews-Alma_Matter-Madrid.html
El Respiro,$,4.0,338,Calle Infantas 34,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d797554-Reviews-El_Respiro-Madrid.html
Batavia Healthy Food,$,4.5,100,Calle Sagasta 18,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14180478-Reviews-Batavia_Healthy_Food-Madrid.html
Rubaiyat Madrid,$$$$,4.0,1050,Calle Juan Ramon Jimenez 37,28036,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d795430-Reviews-Rubaiyat_Madrid-Madrid.html
El Chacon,$$ - $$$,4.0,256,Calle Saavedra Fajardo 16,28011,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4060317-Reviews-El_Chacon-Madrid.html
Asia Te,$$ - $$$,4.0,155,Calle Agustin de Foxa 27,28036,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2096546-Reviews-Asia_Te-Madrid.html
Taberna del Alabardero,$$ - $$$,4.0,480,Calle Felipe V 6 Número 6,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1495941-Reviews-Taberna_del_Alabardero-Madrid.html
Restaurante Brexas,$$ - $$$,4.5,133,Calle Caribe 2 Local,28027,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10459214-Reviews-Restaurante_Brexas-Madrid.html
Thai Orchid,$$ - $$$,4.5,225,Calle Colmenares 5,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3962120-Reviews-Thai_Orchid-Madrid.html
GOFIO,$$ - $$$,4.0,446,Calle Lope de Vega 9,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8603314-Reviews-GOFIO-Madrid.html
Museo del Jamon,$,4.0,341,Carrera San Jeronimo 6 Calle De La Victoria,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8463432-Reviews-Museo_del_Jamon-Madrid.html
Julian de Tolosa,$$$$,4.0,570,Calle Cava Baja 18,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d799920-Reviews-Julian_de_Tolosa-Madrid.html
Las Cuevas de Luis Candelas,$$ - $$$,4.0,746,Calle Cuchilleros 1,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2011666-Reviews-Las_Cuevas_de_Luis_Candelas-Madrid.html
Sal Gorda,$$ - $$$,4.0,198,Calle Beatriz de Bobadilla 9 Acceso por el número 3 de la calle,28040,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2445359-Reviews-Sal_Gorda-Madrid.html
Don Moral,$,5.0,52,Calle Huertas 13,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10547346-Reviews-Don_Moral-Madrid.html
Mashita,$,4.5,144,Calle Bola 12,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2298686-Reviews-Mashita-Madrid.html
La Mordida de Fuentes,$$ - $$$,4.0,369,Calle de las Fuentes 3,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1163070-Reviews-La_Mordida_de_Fuentes-Madrid.html
Sushi Yakuza,,4.0,9,Calle Narvaez 26,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19876215-Reviews-Sushi_Yakuza-Madrid.html
Yakitoro by Chicote,$$ - $$$,4.0,2162,Paseo Castellana 130,28046,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10186319-Reviews-Yakitoro_by_Chicote-Madrid.html
La posada del dragon,$$ - $$$,4.0,232,Calle Cava Baja 14,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8400742-Reviews-La_posada_del_dragon-Madrid.html
Inclan Brutal Bar,$$ - $$$,4.5,4579,Calle de Alvarez Gato 4,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10358028-Reviews-Inclan_Brutal_Bar-Madrid.html
Ojala,$$ - $$$,4.0,1344,Calle San Andres 1,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d794378-Reviews-Ojala-Madrid.html
La Gran Tasca desde 1942,$$ - $$$,4.0,210,Calle Santa Engracia 161 C/Santa Engracia 161,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3471734-Reviews-La_Gran_Tasca_desde_1942-Madrid.html
Parrilla el Barril,$$ - $$$,4.0,288,Calle San Agustin 13,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3902931-Reviews-Parrilla_el_Barril-Madrid.html
Los Galayos,$$ - $$$,4.0,1614,"Calle Botoneras 5 Plaza Mayor,1",28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991050-Reviews-Los_Galayos-Madrid.html
The One Wine,$$ - $$$,5.0,54,Calle de Manuel Cortina 1,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12347621-Reviews-The_One_Wine-Madrid.html
Arroceria La Bahia,$$ - $$$,4.5,264,Calle Dulcinea 65,28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1468641-Reviews-Arroceria_La_Bahia-Madrid.html
Paradis Madrid,$$$$,4.0,405,Calle del Marques de Cubas 14,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d717363-Reviews-Paradis_Madrid-Madrid.html
KultO,$$ - $$$,4.0,641,Calle Ibiza 4,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d9592235-Reviews-KultO-Madrid.html
Restaurante Solidere,$$ - $$$,4.0,372,Avenida Alfonso XIII 39,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5768761-Reviews-Restaurante_Solidere-Madrid.html
"La Tagliatella C/Alcala, Madrid",$$ - $$$,4.0,289,Calle de Alcala 498,28027,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2490791-Reviews-La_Tagliatella_C_Alcala_Madrid-Madrid.html
Estay,$$ - $$$,4.0,458,Calle Hermosilla 46 Hermosilla 46,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991349-Reviews-Estay-Madrid.html
Chiquito Riz,$$ - $$$,4.0,289,Calle Coslada 3 Zona de Avenida de America,28028,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991868-Reviews-Chiquito_Riz-Madrid.html
Taramara,$$ - $$$,4.0,194,Avenida Arces 11,28042,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12949305-Reviews-Taramara-Madrid.html
Taberna Kaixo,$$ - $$$,4.0,695,Calle Barcelona 12,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2039585-Reviews-Taberna_Kaixo-Madrid.html
Azotea del Circulo,$$ - $$$,4.0,1881,Calle del Marques de Casa Riera 2 Rooftop,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4346457-Reviews-Azotea_del_Circulo-Madrid.html
Restaurante Solidere,$$ - $$$,4.0,372,Avenida Alfonso XIII 39,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5768761-Reviews-Restaurante_Solidere-Madrid.html
La Casita de El Pradal,$$ - $$$,4.0,250,Calle Belisana 17 Arturo Soria,28043,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7753763-Reviews-La_Casita_de_El_Pradal-Madrid.html
Sargo,$$ - $$$,4.0,332,Calle General Diaz Porlier 57 Parking público enfrente.,28006,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12966596-Reviews-Sargo-Madrid.html
Kuche Madrid,$$ - $$$,3.5,532,Calle Princesa 18,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8860328-Reviews-Kuche_Madrid-Madrid.html
La Maruca,$$ - $$$,4.0,1921,Calle Velazquez 54,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5493284-Reviews-La_Maruca-Madrid.html
Carus,$$ - $$$,4.0,329,Avenida de la Casa Quemada 1,28023,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8043570-Reviews-Carus-Madrid.html
Esfahan,$$ - $$$,4.5,177,Calle San Bernardino 1,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991345-Reviews-Esfahan-Madrid.html
Terramundi,$$ - $$$,4.0,866,Calle Lope de Vega 32,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d988124-Reviews-Terramundi-Madrid.html
Liabeny,$$ - $$$,4.5,146,Calle Salud 3,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1022047-Reviews-Liabeny-Madrid.html
El Barril de Goya,$$$$,4.0,488,Calle Goya 86 C/ Goya 86,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991470-Reviews-El_Barril_de_Goya-Madrid.html
La Gabinoteca,$$ - $$$,4.0,981,Calle Fernandez de La Hoz 53,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2023555-Reviews-La_Gabinoteca-Madrid.html
La Parra,$$$$,4.0,213,Calle Monte Esquinza 34,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1071508-Reviews-La_Parra-Madrid.html
