name,priceRange,rating,reviewCount,address,postCode,locality,url
Capitan Sardina,,4.5,3,Calle del Dr Fourquet 21,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13074002-Reviews-Capitan_Sardina-Madrid.html
Bombay Masala,$$ - $$$,3.5,163,Calle San Bernardino 1,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7740927-Reviews-Bombay_Masala-Madrid.html
"Churreria Bar ""La Esquina""",$,4.0,4,Calle de la Sierra Gorda 21,28031,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15607387-Reviews-Churreria_Bar_La_Esquina-Madrid.html
Meson Restaurante Los Verdes,$$ - $$$,3.5,43,Avenida Monforte de Lemos 36 Centro Comercial La Vaguada,28029,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11749063-Reviews-Meson_Restaurante_Los_Verdes-Madrid.html
La Loncheria  Prosperidad,,5.0,2,"Calle Vinaroz 1 Mercado de Prosperidad, Puesto 22",28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15662371-Reviews-La_Loncheria_Prosperidad-Madrid.html
Restaurante Bar Supremo,$,4.0,8,Calle del Marques de La Ensenada 6,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11500476-Reviews-Restaurante_Bar_Supremo-Madrid.html
Restaurante Solidere,$$ - $$$,4.0,372,Avenida Alfonso XIII 39,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5768761-Reviews-Restaurante_Solidere-Madrid.html
Faborit Avalon,$,4.0,8,Calle de Santa Leonor 65,28037,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10675099-Reviews-Faborit_Avalon-Madrid.html
Tasty Market,$$ - $$$,5.0,2,Calle de Alcala 125,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17734495-Reviews-Tasty_Market-Madrid.html
Bar Ca Angelita,,5.0,2,Calle de la Palma 70,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15194815-Reviews-Bar_Ca_Angelita-Madrid.html
Retoque,$$ - $$$,4.0,8,Calle de Nunez de Balboa 37,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12367784-Reviews-Retoque-Madrid.html
La Taberna Del Museo,$$ - $$$,3.5,12,Museo Reina Sofia,,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4102678-Reviews-La_Taberna_Del_Museo-Madrid.html
Restaurante La Gaditana,$$ - $$$,4.5,932,Calle Fuente del Berro 23,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5787470-Reviews-Restaurante_La_Gaditana-Madrid.html
Amicis,$$ - $$$,4.5,817,Plaza del Conde de Miranda 4,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12880799-Reviews-Amicis-Madrid.html
Cafe de la Cruz,$$ - $$$,3.0,66,Calle Arturo Soria 6,28027,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6706502-Reviews-Cafe_de_la_Cruz-Madrid.html
Sidreria Casa Lulo,$$ - $$$,3.5,103,Avenida Reina Victoria 50,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10108629-Reviews-Sidreria_Casa_Lulo-Madrid.html
Cerveceria Mari-Mer,,4.5,3,Calle de Rafael Calvo 21,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13227872-Reviews-Cerveceria_Mari_Mer-Madrid.html
Great India,$$ - $$$,4.0,7,"Cale-Bravo Murillo, 215 No 215",28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11741115-Reviews-Great_India-Madrid.html
Chiky,,3.5,62,Calle Mayor 24,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991578-Reviews-Chiky-Madrid.html
Taberna Malaga,$,5.0,2,Calle de las Penuelas 5,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17227856-Reviews-Taberna_Malaga-Madrid.html
San Pietro  Pizza & Birra,,5.0,2,Calle Vallehermoso 36,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17219664-Reviews-San_Pietro_Pizza_Birra-Madrid.html
Sandro's Chicken,$$ - $$$,5.0,2,Calle de Mendez Alvaro 74,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19614748-Reviews-Sandro_s_Chicken-Madrid.html
Alpunto Sol,$,4.0,6,Puerta Del Sol,,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7312267-Reviews-Alpunto_Sol-Madrid.html
Pizza 3Cruces,$,5.0,575,"Calle de la Salud 13 Gran Via, near Hostal Triana",28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13157242-Reviews-Pizza_3Cruces-Madrid.html
Restaurante Bar la Charla,$$ - $$$,3.5,19,Avenida de La Pena Prieta 2,28038,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13963117-Reviews-Restaurante_Bar_la_Charla-Madrid.html
Montes,$$ - $$$,3.5,15,"Plaza de El Pardo, 1",28048,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13201247-Reviews-Montes-Madrid.html
Heladerias Conico,,5.0,3,"Calle Aracne 3 Plenilunio, Poligono Empresarial Las Mercedes, 0.7 Km",28022,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10980877-Reviews-Heladerias_Conico-Madrid.html
LaTagiatella Madrid,$$ - $$$,4.0,6,C.C.La Vaguada,,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4274221-Reviews-LaTagiatella_Madrid-Madrid.html
El Rincon de Esteban,$$ - $$$,4.5,1247,Calle Santa Catalina 3 Restaurante Rincon de Esteban,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1496002-Reviews-El_Rincon_de_Esteban-Madrid.html
Restaurante La Brasa,,4.0,5,Paseo de Extremadura 170,28011,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11593207-Reviews-Restaurante_La_Brasa-Madrid.html
Restaurante Solidere,$$ - $$$,4.0,372,Avenida Alfonso XIII 39,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5768761-Reviews-Restaurante_Solidere-Madrid.html
El Chingolo Pintxos y Raciones Estilo Gourmet,,4.5,12,Calle Segovia 17,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6605431-Reviews-El_Chingolo_Pintxos_y_Raciones_Estilo_Gourmet-Madrid.html
Restaurante La Gaditana,$$ - $$$,4.5,932,Calle Fuente del Berro 23,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5787470-Reviews-Restaurante_La_Gaditana-Madrid.html
Mirador del Olivar,$$ - $$$,3.5,13,Avda de Dublin s/n. Campo de las Naciones Golf Olivar de la Hinojosa,28042,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4066107-Reviews-Mirador_del_Olivar-Madrid.html
La Escrita,,4.0,8,Calle Vallehermoso 49,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8657804-Reviews-La_Escrita-Madrid.html
Bar Zamorano,$$ - $$$,4.0,5,Calle Zaida 46,28019,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12864798-Reviews-Bar_Zamorano-Madrid.html
Bar Estebanez,,4.0,5,Calle Torpedero Tucuman 28,28016,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14991414-Reviews-Bar_Estebanez-Madrid.html
Chacabuco Delivery,,4.5,3,Calle Juncal 3 Bajo,28850,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17830452-Reviews-Chacabuco_Delivery-Madrid.html
Taberna del Volapie Sanchinarro,$$ - $$$,4.0,8,Calle del Principe Carlos 50 Sanchinarro,28050,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12872692-Reviews-Taberna_del_Volapie_Sanchinarro-Madrid.html
AnteLaDuda,$$ - $$$,4.5,3,18 Breton de los Herreros St,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19332563-Reviews-AnteLaDuda-Madrid.html
La Muralla,$,3.5,12,"Av. Santa Eugenia, 3-5",28031,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2204925-Reviews-La_Muralla-Madrid.html
Healthy Poke Sandoval,$$ - $$$,5.0,2,Calle Sandoval 12,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19383620-Reviews-Healthy_Poke_Sandoval-Madrid.html
Casa Santa Cruz,,4.5,6,Calle Bolsa 12,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d697485-Reviews-Casa_Santa_Cruz-Madrid.html
Corea Noy,,5.0,2,Calle de Palencia 30,28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19359122-Reviews-Corea_Noy-Madrid.html
El Lagar de Arganzuela,$$ - $$$,3.5,14,Calle Gargantilla 9,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5811027-Reviews-El_Lagar_de_Arganzuela-Madrid.html
La Terraza del Indigo,$$ - $$$,4.0,222,Calle Silva 6 Localizado entre la Gran Vía y la Plaza de Santo Domingo,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10691558-Reviews-La_Terraza_del_Indigo-Madrid.html
Batavia Healthy Food,$,4.5,100,Calle Sagasta 18,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14180478-Reviews-Batavia_Healthy_Food-Madrid.html
Point Bistro,,5.0,2,Calle Comercio 2,28007,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19257971-Reviews-Point_Bistro-Madrid.html
Restaurante O'Rosal,$$ - $$$,3.5,33,Calle Ferraz 104,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8835693-Reviews-Restaurante_O_Rosal-Madrid.html
La Divina,$,3.5,13,Calle Divino Pastor 3,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7284079-Reviews-La_Divina-Madrid.html
Deli Peppe,$,5.0,38,"Calle de La Virgen de La Alegria 10, Mercado de Las Ventas, Primera Planta, Local 170-190 Subiendo las Escaleras Mecánicas frente a los ascensores.",28027,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12699130-Reviews-Deli_Peppe-Madrid.html
El Rincon De Hercules,$,3.5,11,Calle Miguel Servet 12,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8384338-Reviews-El_Rincon_De_Hercules-Madrid.html
La Fresquera Restaurant,$$ - $$$,3.5,26,Plaza Francisco Morano 3,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6706576-Reviews-La_Fresquera_Restaurant-Madrid.html
Bar Longares,,4.5,3,Calle Longares 5,28022,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17346351-Reviews-Bar_Longares-Madrid.html
Mitesoro,,5.0,4,"Calle Plaza de La Cebada 15 Metro, La Latina L-5",28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11800820-Reviews-Mitesoro-Madrid.html
Bunker de Chamberi,$$ - $$$,4.5,3,Calle Breton de los Herreros 18,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12208708-Reviews-Bunker_de_Chamberi-Madrid.html
El Rincon Del Tio Pepe,$$ - $$$,3.5,17,Calle Pena de Vargas 7 Villa De Vallecas,28031,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8545469-Reviews-El_Rincon_Del_Tio_Pepe-Madrid.html
Casa Bustos,,5.0,2,Calle de Luis Mitjans 44,28007,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17534735-Reviews-Casa_Bustos-Madrid.html
La Manjeria,,4.5,4,Calle Corazon de Maria 35,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12670554-Reviews-La_Manjeria-Madrid.html
Restaurante La Cortina,$$ - $$$,4.5,7,Calle Felix Boix 8,28036,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10199116-Reviews-Restaurante_La_Cortina-Madrid.html
Taberna Zalamero,$$ - $$$,4.5,72,Calle Narvaez 67,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14792089-Reviews-Taberna_Zalamero-Madrid.html
La Zarzamora,$$ - $$$,3.5,20,Calle de la Princesa 5,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15194444-Reviews-La_Zarzamora-Madrid.html
Las Murallas,$,3.5,12,Calle Orense 83,28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5796121-Reviews-Las_Murallas-Madrid.html
Restaurante Solidere,$$ - $$$,4.0,372,Avenida Alfonso XIII 39,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5768761-Reviews-Restaurante_Solidere-Madrid.html
El Gordo de Velazquez,$$ - $$$,3.5,547,Calle Velazquez 80 Calle Velazquez 80 esquina Ortega y Gasset,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7818396-Reviews-El_Gordo_de_Velazquez-Madrid.html
las Pocholas,$$ - $$$,3.5,22,Calle Fortuny 47,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991058-Reviews-Las_Pocholas-Madrid.html
Berlanga's,,3.5,10,BERLANGA'S Calle del Principe de Vergara 66,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d18154118-Reviews-Berlanga_s-Madrid.html
Churreria-Chocolateria Las Farolas de la calle Extremadura,,4.5,3,Paseo de Extremadura 31,28011,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15519827-Reviews-Churreria_Chocolateria_Las_Farolas_de_la_calle_Extremadura-Madrid.html
Perrito Express,$,4.0,4,Corredera Alta de San Pablo 30,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d19877185-Reviews-Perrito_Express-Madrid.html
Radhuni Indian,$$ - $$$,4.5,268,Calle del Principe Carlos 21,28050,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12400533-Reviews-Radhuni_Indian-Madrid.html
Market Cafe 24 Hrs,$,5.0,2,Calle de San Bernardo 33,28015,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17406809-Reviews-Market_Cafe_24_Hrs-Madrid.html
Sagasta 22,$$ - $$$,4.0,14,Calle Sagasta 22,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14100220-Reviews-Sagasta_22-Madrid.html
Bajamar,$$ - $$$,4.0,9,Calle Gran Via 78,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d987863-Reviews-Bajamar-Madrid.html
Bar Restaurante La Bublioteca,$,4.5,3,Travesia de La Ronda 10,28022,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12417446-Reviews-Bar_Restaurante_La_Bublioteca-Madrid.html
Jota Cinco,$$ - $$$,3.0,169,Calle Alcala 423,28027,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991842-Reviews-Jota_Cinco-Madrid.html
El Fogon De Isabel,$$ - $$$,5.0,2,Calle del Puerto Rico 13,28016,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17414576-Reviews-El_Fogon_De_Isabel-Madrid.html
Tei,$,3.0,46,Calle Ayala 64 Ofrecemos Parking Gratuito Para Nuestros Comensales,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d990703-Reviews-Tei-Madrid.html
La Churrasquita Fuentelareyna,$$ - $$$,4.5,3,Calle de Alfonso Rodriguez Castelao 34,28035,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17829835-Reviews-La_Churrasquita_Fuentelareyna-Madrid.html
El Cafetalito Bar,$,4.0,5,Paseo de Santa Maria de la Cabeza 35,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15619400-Reviews-El_Cafetalito_Bar-Madrid.html
Casa Patillas,$$ - $$$,3.5,89,Calle Santa Engracia 102,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5444942-Reviews-Casa_Patillas-Madrid.html
Tiovivo,,4.0,13,Calle Marques de Santa Ana 2,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d3607486-Reviews-Tiovivo-Madrid.html
Taberna Zalamero,$$ - $$$,4.5,72,Calle Narvaez 67,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14792089-Reviews-Taberna_Zalamero-Madrid.html
Bresca,$$ - $$$,4.5,116,Calle de la Virgen de los Peligros 7,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16663184-Reviews-Bresca-Madrid.html
Restaurante De Jaleo - Calle Narvaez,$$ - $$$,3.5,28,Calle Narvaez 26,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6584255-Reviews-Restaurante_De_Jaleo_Calle_Narvaez-Madrid.html
Cafeteria Montesa-Hermosilla 98,,4.5,3,Calle Hermosilla 98 Bajo;Tda,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15860563-Reviews-Cafeteria_Montesa_Hermosilla_98-Madrid.html
Pasta & Pizza Per Tutti,$,4.5,11,Calle de Victoria 8,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10700268-Reviews-Pasta_Pizza_Per_Tutti-Madrid.html
Pizzeria El Trebol,$$ - $$$,3.5,13,"Calle de Nunez de Arce 11 Next to the Plaza Santa Ana, Barrio de las Letras",28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12526154-Reviews-Pizzeria_El_Trebol-Madrid.html
Granier,$,3.5,13,Calle Fuencarral 104,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12357368-Reviews-Granier-Madrid.html
Indian Aroma,$$ - $$$,4.5,726,Calle Ventura de La Vega 6,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d1015592-Reviews-Indian_Aroma-Madrid.html
Restaurante Piramides,$,3.5,17,Glorieta Piramides 6,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5884024-Reviews-Restaurante_Piramides-Madrid.html
Restaurante Casa Jose Luis,$$ - $$$,3.5,15,Avenida de Asturias 57,28029,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11435227-Reviews-Restaurante_Casa_Jose_Luis-Madrid.html
Ibex,$$ - $$$,4.0,7,Calle Maldonado 7,28006,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12363506-Reviews-Ibex-Madrid.html
La Peseta de Dona Casilda,$$ - $$$,3.5,62,Calle Zurbano 10,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7678130-Reviews-La_Peseta_de_Dona_Casilda-Madrid.html
MasKCopas Chueca,,4.0,12,Calle Infantas 13,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10696771-Reviews-MasKCopas_Chueca-Madrid.html
La Taberna Encantada,$,4.0,17,Calle Salitre 2 Esq. Santa Isabel,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2642122-Reviews-La_Taberna_Encantada-Madrid.html
Cuenllas,,4.5,5,Pasaje Hoyuelo,28007,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d991537-Reviews-Cuenllas-Madrid.html
Nuuga,$$ - $$$,3.5,57,Calle Santo Domingo de Silos 5,28036,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d2010989-Reviews-Nuuga-Madrid.html
Pokelolo,$$ - $$$,4.5,17,Calle de Nunez de Balboa 35,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17819049-Reviews-Pokelolo-Madrid.html
Restaurante Chino Ches,$$ - $$$,4.5,3,Calle de San Jaime 2,28031,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13461853-Reviews-Restaurante_Chino_Ches-Madrid.html
Matrivhumi Restaurant,$$ - $$$,4.0,5,Calle Lavapies 27,28012,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12556315-Reviews-Matrivhumi_Restaurant-Madrid.html
La Mas Rica De Chamberi,,5.0,2,Calle de Garcia de Paredes 27,28010,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17292223-Reviews-La_Mas_Rica_De_Chamberi-Madrid.html
Piropo,$$ - $$$,3.5,35,Calle de Maria de Maeztu 122,28049,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d13406341-Reviews-Piropo-Madrid.html
Restaurante Tokyo,$$ - $$$,3.5,34,Avenida Suertes 67,28051,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5884733-Reviews-Restaurante_Tokyo-Madrid.html
Vai-Ven 55,$$ - $$$,3.5,45,Calle Jorge Juan 55,28001,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10028304-Reviews-Vai_Ven_55-Madrid.html
Batavia Healthy Food,$,4.5,100,Calle Sagasta 18,28004,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14180478-Reviews-Batavia_Healthy_Food-Madrid.html
Bar Cafeteria El Jamonal,,5.0,2,Calle Embajadores 218,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d18816927-Reviews-Bar_Cafeteria_El_Jamonal-Madrid.html
Andele Ponzano,$$ - $$$,5.0,123,Calle Raimundo Fernandez Villaverde 26,28003,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d21012227-Reviews-Andele_Ponzano-Madrid.html
Casa Jaguar Madrid,$$ - $$$,4.5,641,Calle Canos del Peral 9,28013,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10382291-Reviews-Casa_Jaguar_Madrid-Madrid.html
Boracay,,5.0,2,"Marques de cortina, 2",28020,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17630387-Reviews-Boracay-Madrid.html
El Rincon de Dali,$,3.5,22,Calle Fernan Gonzalez 7 7,28009,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d8710366-Reviews-El_Rincon_de_Dali-Madrid.html
Navalosa,$,3.5,17,Calle Leon 23,28014,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d7823987-Reviews-Navalosa-Madrid.html
Juicy Avenue Arturo Soria,$,4.0,7,"CC Arturo Soria, calle Arturo Soria, 126 Planta baja, local 19",28043,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d14022042-Reviews-Juicy_Avenue_Arturo_Soria-Madrid.html
Kebab de Omar,,5.0,2,Calle de Juan de Urbieta 2 Esq Avda Ciudad de Barcelona 47,28007,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d17168920-Reviews-Kebab_de_Omar-Madrid.html
Don Cresta,$,4.5,5,Calle Cartago 1,28022,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5488978-Reviews-Don_Cresta-Madrid.html
Tommy Mel's,$$ - $$$,3.5,43,Calle de Adolfo Bioy Casares 2 Centro Comercial La Gavia,28051,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d4020262-Reviews-Tommy_Mel_s-Madrid.html
Meson Del Barrio,,4.0,6,Calle Rafael De Riego,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6541820-Reviews-Meson_Del_Barrio-Madrid.html
Lune Creperie,$,5.0,40,Paseo la Chopera 33 Local 1,28045,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15617623-Reviews-Lune_Creperie-Madrid.html
Pizzeria Lungo Fiume,$,4.0,8,Avenida Manzanares 62,28019,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12418055-Reviews-Pizzeria_Lungo_Fiume-Madrid.html
Rodilla,$,3.5,27,Calle de la Princesa 76,28008,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d10093138-Reviews-Rodilla-Madrid.html
La Duquesa Cafe&bar,,5.0,2,Plaza de la Cebada 17 Exterior 5,28005,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d15601359-Reviews-La_Duquesa_Cafe_bar-Madrid.html
Restaurante Solidere,$$ - $$$,4.0,372,Avenida Alfonso XIII 39,28002,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5768761-Reviews-Restaurante_Solidere-Madrid.html
Sushi Spa,,4.5,4,Calle Candido Mateos 24 Local 24,28035,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d12513252-Reviews-Sushi_Spa-Madrid.html
Heladeria Conico,,4.5,3,Avenida de Guadalajara 2 CC. Las Rosas,28032,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d11924057-Reviews-Heladeria_Conico-Madrid.html
Barajas Doner Kebab,,3.5,12,Avenida General 29,28042,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d6180237-Reviews-Barajas_Doner_Kebab-Madrid.html
Elif Doner Kebab y Pizza,$,4.5,4,Calle Francos Rodriguez 46,28039,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d5796302-Reviews-Elif_Doner_Kebab_y_Pizza-Madrid.html
Casa Teles 1991,$,3.5,14,Calle Trueba y Fernandez 10,28016,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16959308-Reviews-Casa_Teles_1991-Madrid.html
El Kiosko- Pinar de Chamartin,$$ - $$$,3.5,23,Calle Yerma 10 Junto al Centro Empresarial Parque Norte y Frente al Vips,28033,Madrid,https://www.tripadvisor.com/Restaurant_Review-g187514-d16801710-Reviews-El_Kiosko_Pinar_de_Chamartin-Madrid.html
